id,label
3414,0.995
745,0.995
4898,0.995
5679,0.005
113,0.995
4629,0.005
3199,0.005
1517,0.005
1962,0.995
10709,0.995
2701,0.005
2335,0.005
4034,0.005
12028,0.995
9979,0.005
4904,0.005
9860,0.005
2898,0.005
9412,0.005
6770,0.005
10603,0.005
1713,0.005
6793,0.005
3233,0.005
10909,0.995
2529,0.995
5825,0.995
1824,0.005
3329,0.995
9622,0.005
7134,0.995
3569,0.995
5193,0.005
7265,0.995
2986,0.005
12443,0.995
7415,0.995
3556,0.005
1564,0.995
12204,0.005
11131,0.005
3426,0.995
179,0.995
12388,0.005
3436,0.995
8795,0.005
4414,0.005
9318,0.005
6576,0.005
1242,0.995
2865,0.005
5802,0.005
4379,0.005
8984,0.005
8491,0.005
2302,0.005
3072,0.995
11869,0.995
6408,0.005
5021,0.995
10723,0.995
6359,0.005
3902,0.005
2677,0.995
11419,0.995
5013,0.005
2423,0.005
10615,0.005
703,0.005
8798,0.005
7140,0.005
5215,0.995
5928,0.995
2808,0.005
946,0.995
10423,0.005
182,0.995
8063,0.005
6583,0.995
10450,0.005
10163,0.995
3358,0.995
11506,0.995
3540,0.005
3906,0.005
11839,0.995
9289,0.995
4805,0.995
11917,0.995
9875,0.005
258,0.995
1621,0.005
6913,0.005
3126,0.005
6252,0.005
8922,0.005
5867,0.005
4928,0.005
6730,0.005
10873,0.005
4028,0.005
12163,0.995
6221,0.995
8591,0.005
1907,0.005
6153,0.005
4361,0.005
12411,0.995
4971,0.995
3405,0.005
1959,0.005
3470,0.995
12389,0.005
11894,0.995
10836,0.971974
11560,0.005
519,0.005
6427,0.005
8521,0.005
6165,0.005
4259,0.995
774,0.005
5744,0.005
6396,0.005
6089,0.995
8583,0.995
5900,0.005
8742,0.005
6008,0.005
10508,0.005
4015,0.005
10788,0.995
6560,0.993226
8485,0.995
4647,0.995
8069,0.005
5572,0.995
12483,0.005
4780,0.995
2591,0.005
12000,0.005
7287,0.005
4980,0.995
2740,0.995
10031,0.005
8749,0.005
1306,0.995
6786,0.995
7358,0.995
11837,0.005
10202,0.995
11140,0.995
5788,0.005
10226,0.005
11518,0.005
6426,0.995
6980,0.995
1282,0.005
9191,0.995
2848,0.005
6456,0.005
4602,0.995
971,0.995
4068,0.005
10460,0.005
9488,0.995
6876,0.995
10203,0.995
1130,0.995
5837,0.005
11252,0.005
10501,0.995
1549,0.995
12425,0.995
3301,0.995
11624,0.0439262
2418,0.005
6404,0.995
10262,0.995
9754,0.005
6683,0.005
85,0.995
6527,0.973816
7205,0.005
8187,0.995
4066,0.557588
7269,0.005
6668,0.995
10225,0.005
8111,0.005
8105,0.005
4757,0.995
6327,0.995
8965,0.995
6288,0.995
307,0.995
6262,0.005
933,0.005
7554,0.995
5787,0.995
10652,0.005
1407,0.005
9411,0.005
847,0.005
8513,0.005
11159,0.995
12191,0.995
12120,0.995
1519,0.995
11626,0.995
252,0.005
8106,0.005
1311,0.005
12494,0.995
2333,0.995
160,0.995
5240,0.005
5046,0.995
12272,0.005
9499,0.005
537,0.005
9640,0.005
10244,0.995
10718,0.005
673,0.005
1244,0.005
11914,0.005
10967,0.005
9419,0.995
5644,0.983023
4046,0.005
7599,0.995
1269,0.995
8003,0.995
8542,0.995
2552,0.995
6102,0.005
3294,0.995
6608,0.995
7324,0.005
11139,0.995
1996,0.995
255,0.005
1966,0.995
5286,0.005
2329,0.005
6937,0.005
7536,0.995
4476,0.005
37,0.005
6852,0.995
2606,0.995
8023,0.995
4739,0.005
26,0.995
11043,0.995
9363,0.005
12477,0.995
5041,0.005
5008,0.005
9038,0.995
11701,0.005
3256,0.005
4073,0.995
7698,0.005
7648,0.995
5164,0.0479584
3871,0.005
11861,0.995
2802,0.995
7302,0.005
4913,0.995
7700,0.995
1839,0.005
1361,0.005
11503,0.995
9274,0.995
8826,0.005
5522,0.995
6516,0.995
8256,0.982583
5860,0.995
689,0.005
11499,0.005
4545,0.005
2346,0.005
11973,0.005
3754,0.995
9494,0.005
3432,0.995
8696,0.995
3223,0.995
5531,0.995
10492,0.995
1367,0.0815344
1309,0.005
5950,0.005
5836,0.995
3727,0.005
11707,0.995
10548,0.995
229,0.995
115,0.005
2590,0.995
5255,0.005
175,0.995
5954,0.005
11410,0.005
10686,0.005
5384,0.005
2461,0.005
9106,0.995
4796,0.005
3075,0.995
11694,0.995
12387,0.005
7726,0.005
12014,0.995
9401,0.995
10798,0.995
7711,0.995
3005,0.005
341,0.005
12064,0.995
12377,0.995
1547,0.995
1131,0.995
6226,0.995
10053,0.995
1481,0.995
6513,0.005
2868,0.995
3686,0.005
5855,0.005
5978,0.005
7091,0.005
9884,0.005
9000,0.995
9073,0.995
5245,0.005
6399,0.995
5210,0.005
8823,0.995
5801,0.995
4819,0.005
9988,0.995
7617,0.005
4090,0.995
7836,0.995
8942,0.005
12344,0.005
6549,0.995
12166,0.005
4346,0.005
5612,0.005
10401,0.005
9545,0.005
2248,0.005
474,0.995
327,0.995
2775,0.995
1174,0.995
331,0.897291
10001,0.005
7220,0.995
1,0.995
1183,0.995
12210,0.005
263,0.005
9462,0.005
11144,0.005
9516,0.995
4236,0.005
3224,0.995
9471,0.005
6788,0.005
122,0.005
2079,0.005
8412,0.995
5031,0.995
2113,0.005
701,0.005
9961,0.005
7655,0.005
8683,0.995
12229,0.995
6569,0.995
1792,0.005
6952,0.995
3984,0.995
2223,0.995
967,0.005
5799,0.995
5749,0.995
4150,0.005
5304,0.995
6590,0.995
12137,0.005
8203,0.005
7488,0.005
10189,0.995
10263,0.995
3909,0.995
107,0.005
167,0.995
4117,0.005
2794,0.005
9491,0.005
7626,0.005
6063,0.005
6867,0.005
10040,0.005
4496,0.005
6238,0.005
6467,0.995
5363,0.005
7461,0.995
8618,0.005
10078,0.995
7602,0.005
6689,0.005
2741,0.005
10143,0.995
11876,0.005
7901,0.995
10006,0.005
10771,0.995
5323,0.005
11648,0.995
7749,0.005
1675,0.005
2508,0.005
6162,0.995
5402,0.995
4158,0.005
8426,0.005
29,0.005
9666,0.005
10099,0.005
3773,0.005
3378,0.995
5912,0.005
9125,0.005
8779,0.995
10304,0.995
8408,0.005
5533,0.005
9552,0.995
620,0.604666
2737,0.995
9983,0.005
3462,0.005
10525,0.842129
205,0.005
10314,0.005
2876,0.995
11895,0.995
4837,0.005
10012,0.005
1801,0.995
5729,0.005
7931,0.005
8792,0.995
7750,0.005
6843,0.995
12080,0.995
10597,0.005
3516,0.005
272,0.005
6352,0.005
7976,0.005
3675,0.995
4534,0.005
716,0.005
314,0.005
7751,0.995
8554,0.005
4401,0.995
7955,0.005
4512,0.995
12241,0.005
6996,0.995
3521,0.995
8573,0.995
10624,0.005
6991,0.005
9510,0.995
11118,0.005
3758,0.995
11963,0.995
5216,0.845994
2640,0.005
3262,0.995
11919,0.005
5039,0.005
4296,0.005
11602,0.995
5922,0.995
1096,0.995
7274,0.995
9295,0.995
708,0.995
8729,0.995
11257,0.005
3244,0.995
136,0.005
8726,0.005
9031,0.995
3504,0.995
1455,0.005
941,0.005
1701,0.995
7329,0.005
6128,0.995
10682,0.005
2070,0.995
11229,0.995
2454,0.005
1193,0.005
1139,0.005
8091,0.995
2757,0.995
10769,0.995
5886,0.995
12311,0.995
1172,0.995
5347,0.995
3497,0.995
11871,0.995
921,0.005
7948,0.005
4624,0.995
512,0.005
5263,0.005
9231,0.995
12225,0.995
8192,0.005
185,0.005
8547,0.995
6475,0.995
1568,0.995
147,0.995
2747,0.005
9643,0.995
286,0.995
3853,0.005
10355,0.995
6068,0.005
5795,0.995
1918,0.005
6184,0.005
7284,0.005
5095,0.005
11326,0.995
6261,0.005
12193,0.005
5677,0.995
7507,0.005
9155,0.995
1190,0.005
3813,0.995
1639,0.432528
7060,0.005
2316,0.995
1438,0.005
7406,0.995
10168,0.995
10173,0.005
9181,0.995
5331,0.995
7063,0.005
3297,0.005
462,0.005
3981,0.995
1955,0.005
6623,0.005
4732,0.995
1618,0.005
494,0.005
5969,0.995
11448,0.995
5175,0.794591
6090,0.995
5376,0.995
6915,0.005
207,0.995
8055,0.0211662
8735,0.005
9716,0.005
6563,0.005
30,0.995
7126,0.005
10206,0.005
10058,0.995
1085,0.005
4997,0.005
11203,0.005
7541,0.995
10622,0.995
4200,0.066336
1557,0.995
8414,0.995
1585,0.005
12333,0.995
4251,0.995
457,0.995
8153,0.995
11927,0.995
11722,0.005
3821,0.005
11088,0.005
5140,0.005
2855,0.995
101,0.005
7192,0.005
6966,0.005
6394,0.995
7967,0.995
1540,0.005
1668,0.005
2778,0.995
10017,0.005
6067,0.995
4925,0.005
11084,0.995
7275,0.005
289,0.995
4469,0.995
5051,0.005
12359,0.995
4923,0.005
11889,0.005
1948,0.995
5705,0.995
224,0.005
7267,0.995
7219,0.995
3281,0.005
6571,0.005
4009,0.946224
7400,0.993436
9698,0.995
2834,0.995
3623,0.995
989,0.995
6870,0.995
249,0.005
5720,0.005
5182,0.005
9864,0.005
5970,0.995
3205,0.005
9497,0.995
1483,0.995
9455,0.005
3184,0.995
12091,0.005
4104,0.995
10924,0.995
9555,0.005
12273,0.995
7207,0.005
5925,0.995
11756,0.995
4080,0.995
3717,0.995
3599,0.0157731
9747,0.995
6492,0.995
4824,0.995
6875,0.951473
1011,0.005
8538,0.005
2476,0.995
895,0.005
1384,0.118277
12465,0.005
4584,0.005
10123,0.005
1980,0.995
1757,0.005
3816,0.995
2909,0.005
677,0.005
2515,0.995
5050,0.005
9821,0.995
5133,0.005
11244,0.995
5423,0.005
3803,0.995
10292,0.005
1768,0.995
3682,0.995
6694,0.005
12386,0.994591
9722,0.005
8709,0.005
11289,0.005
5938,0.995
8758,0.995
9730,0.005
4125,0.995
7447,0.005
473,0.995
11892,0.992315
6490,0.005
10733,0.995
8973,0.995
3784,0.995
4728,0.005
3097,0.005
11812,0.995
11933,0.005
2464,0.995
1952,0.005
1431,0.995
9841,0.995
8674,0.005
6652,0.995
11447,0.005
6424,0.005
6971,0.005
7834,0.995
1835,0.005
3663,0.005
3715,0.995
1677,0.995
8970,0.995
9657,0.995
10498,0.005
4896,0.005
2684,0.995
6722,0.995
5702,0.005
4045,0.005
9393,0.987058
4596,0.995
5277,0.995
3299,0.005
10810,0.005
8338,0.005
8260,0.995
8162,0.995
8399,0.995
8557,0.995
8410,0.005
1022,0.005
3642,0.995
1257,0.995
2819,0.005
9678,0.995
12416,0.995
3168,0.005
3315,0.995
10994,0.995
3817,0.995
2239,0.005
4041,0.995
1630,0.995
8511,0.005
12305,0.960571
178,0.995
4407,0.995
17,0.995
3854,0.005
2830,0.995
9811,0.005
6347,0.181601
7251,0.995
1640,0.995
8118,0.995
8914,0.005
5242,0.995
7376,0.005
12130,0.005
2075,0.005
1206,0.005
3778,0.995
4322,0.995
5377,0.995
10533,0.005
4769,0.005
3145,0.995
8676,0.995
4681,0.005
2522,0.005
9885,0.995
3162,0.995
2663,0.995
9899,0.005
3829,0.995
998,0.995
415,0.995
9490,0.995
10857,0.995
3812,0.995
2273,0.005
9193,0.995
2455,0.005
3976,0.005
11217,0.104964
10183,0.005
9374,0.005
8181,0.005
6794,0.995
3805,0.995
1850,0.995
11688,0.995
12245,0.005
5885,0.005
12045,0.005
11636,0.005
3050,0.995
339,0.005
760,0.995
4872,0.995
8969,0.995
10830,0.005
7360,0.005
11799,0.995
9892,0.005
10055,0.005
10701,0.995
4272,0.995
7579,0.995
4659,0.005
7761,0.005
7075,0.005
1451,0.005
3785,0.995
4042,0.995
3393,0.005
1480,0.005
8470,0.995
12138,0.005
2165,0.005
11667,0.005
8930,0.005
1149,0.995
2801,0.995
6497,0.995
1170,0.995
8585,0.005
11594,0.005
11194,0.995
3904,0.995
499,0.995
855,0.005
52,0.005
514,0.005
6225,0.995
1007,0.995
2570,0.995
9632,0.005
1523,0.005
8819,0.995
4857,0.995
6508,0.005
10791,0.005
367,0.995
3679,0.005
11215,0.005
7188,0.995
139,0.005
3474,0.005
8770,0.005
7486,0.005
6797,0.995
7200,0.995
5690,0.995
8588,0.005
7395,0.995
7322,0.005
2584,0.005
10229,0.005
7031,0.995
7987,0.005
4500,0.005
11980,0.995
2828,0.005
7873,0.995
6449,0.995
10238,0.995
2525,0.962122
3048,0.005
77,0.995
6370,0.005
656,0.995
8488,0.995
535,0.005
1310,0.005
1742,0.995
6703,0.995
1220,0.005
40,0.005
10751,0.005
2241,0.995
3524,0.995
7503,0.995
685,0.995
7068,0.995
4006,0.995
1836,0.005
9668,0.242253
2949,0.995
11232,0.995
2200,0.005
10446,0.995
12448,0.995
8524,0.005
11482,0.995
4628,0.995
1212,0.005
6045,0.995
7858,0.005
3670,0.005
1101,0.995
193,0.005
5425,0.995
10638,0.005
10703,0.005
9696,0.995
9538,0.005
10228,0.005
12208,0.995
403,0.995
10045,0.995
5759,0.995
5487,0.995
11943,0.005
5973,0.995
7014,0.005
6357,0.005
9507,0.005
2025,0.005
9724,0.005
2975,0.995
9396,0.995
9207,0.995
102,0.995
6545,0.995
54,0.005
2506,0.995
8716,0.005
3734,0.995
696,0.005
3235,0.995
3041,0.995
7857,0.005
561,0.005
12358,0.005
6810,0.005
3543,0.005
8565,0.995
1920,0.005
5507,0.995
2471,0.995
2659,0.995
8623,0.005
2875,0.995
2415,0.005
1198,0.005
8008,0.995
9448,0.995
3729,0.005
2953,0.005
10339,0.995
1087,0.990629
11061,0.005
1680,0.005
10248,0.005
7843,0.995
506,0.005
3231,0.005
958,0.995
12369,0.995
6481,0.995
6647,0.005
11339,0.995
1260,0.005
7756,0.995
570,0.005
1185,0.005
4942,0.995
6267,0.005
1790,0.005
4059,0.005
11779,0.005
7357,0.005
3905,0.995
6631,0.995
183,0.005
2879,0.995
2097,0.005
9232,0.005
12048,0.995
10416,0.005
7059,0.995
8398,0.995
8899,0.005
7875,0.995
1973,0.005
5239,0.995
388,0.005
11040,0.005
4196,0.995
11129,0.005
5288,0.995
5389,0.005
2305,0.995
7600,0.995
9,0.005
4238,0.0813111
2654,0.995
10408,0.005
3744,0.995
8243,0.995
6306,0.995
4016,0.005
6604,0.005
3086,0.692457
7719,0.995
1925,0.995
8745,0.995
3764,0.005
6244,0.995
3607,0.005
7080,0.995
11663,0.995
901,0.995
5246,0.005
10899,0.995
1686,0.995
6839,0.995
5766,0.0672287
10942,0.005
8765,0.005
868,0.005
11647,0.995
134,0.005
11038,0.005
12307,0.995
3422,0.995
8871,0.005
7490,0.995
8088,0.995
11400,0.995
11470,0.995
38,0.005
10296,0.005
11454,0.995
12303,0.995
1444,0.987822
9213,0.005
2510,0.995
3131,0.005
6619,0.995
5222,0.995
8890,0.005
8245,0.005
6076,0.005
2459,0.995
10374,0.995
1551,0.005
2465,0.995
5626,0.005
2669,0.005
7297,0.005
406,0.995
1756,0.005
2583,0.995
1755,0.995
6024,0.005
12312,0.005
2321,0.005
2081,0.995
7910,0.005
2211,0.995
7781,0.005
6187,0.995
9145,0.005
9881,0.005
5624,0.005
7299,0.005
6643,0.995
9211,0.005
12033,0.995
7896,0.995
2547,0.995
5436,0.995
2313,0.995
9149,0.005
2152,0.005
10587,0.995
8731,0.754796
11516,0.995
235,0.995
11224,0.995
3197,0.005
9938,0.995
11817,0.005
1588,0.005
2594,0.995
5545,0.005
2407,0.005
11092,0.995
4694,0.005
1422,0.005
4631,0.995
4936,0.005
6741,0.995
10127,0.995
7366,0.005
2831,0.005
1378,0.995
7468,0.995
2092,0.995
7753,0.005
1370,0.005
12093,0.005
11791,0.995
11664,0.005
10553,0.005
9503,0.005
5844,0.005
7336,0.995
2077,0.995
1327,0.995
11510,0.995
9270,0.991934
11120,0.005
12414,0.987692
1614,0.005
9915,0.005
10048,0.995
6083,0.005
602,0.005
267,0.005
6728,0.995
3879,0.005
937,0.005
5137,0.005
7684,0.995
11668,0.005
10964,0.005
9392,0.005
5798,0.995
6906,0.995
8228,0.995
10694,0.005
4750,0.995
4305,0.005
3622,0.005
6840,0.995
1728,0.995
10721,0.005
2864,0.995
8697,0.995
11266,0.005
11684,0.005
7106,0.005
2412,0.995
10696,0.995
4939,0.995
3096,0.995
753,0.005
12062,0.995
3577,0.005
4671,0.995
2163,0.995
7540,0.005
1707,0.005
8093,0.005
8297,0.005
9091,0.005
4429,0.995
9006,0.995
157,0.005
3673,0.005
1899,0.005
8643,0.995
5098,0.995
9586,0.005
7679,0.005
7795,0.005
236,0.995
3265,0.005
4395,0.005
2629,0.995
4000,0.005
4449,0.005
9307,0.005
9453,0.995
872,0.005
3302,0.995
6151,0.988435
925,0.005
11399,0.995
9921,0.995
9334,0.995
3394,0.005
6247,0.005
11373,0.005
3379,0.005
6763,0.995
7238,0.995
11615,0.005
3837,0.00661027
2647,0.005
1946,0.005
1155,0.995
3196,0.995
5641,0.995
9782,0.005
2193,0.995
5208,0.005
12255,0.005
9313,0.005
4822,0.995
11939,0.005
3138,0.995
2787,0.995
11225,0.005
7464,0.005
5113,0.995
2759,0.995
4702,0.995
154,0.005
8355,0.995
1890,0.005
6079,0.995
5937,0.005
9529,0.005
1911,0.886148
4827,0.995
3502,0.005
3954,0.995
2656,0.995
960,0.995
12234,0.995
1821,0.995
8723,0.005
12124,0.005
12288,0.005
6429,0.995
497,0.005
12136,0.005
7695,0.995
11905,0.005
11377,0.005
12185,0.995
95,0.995
9131,0.005
1218,0.005
3977,0.005
4535,0.995
7424,0.005
9333,0.995
8283,0.995
8949,0.005
9152,0.005
10539,0.005
89,0.005
9443,0.995
1479,0.995
4613,0.005
4470,0.005
11172,0.005
4258,0.995
8318,0.005
7086,0.005
5312,0.005
5698,0.995
436,0.005
3641,0.995
6842,0.995
8161,0.005
1343,0.995
9611,0.005
2437,0.995
4587,0.005
3933,0.995
1357,0.005
5674,0.005
3091,0.005
11990,0.995
709,0.995
10747,0.005
5509,0.995
511,0.995
5149,0.005
5525,0.005
70,0.995
35,0.005
1070,0.995
9237,0.005
11561,0.995
3232,0.005
11473,0.995
5930,0.995
10430,0.005
2099,0.995
3590,0.005
759,0.005
9575,0.005
8296,0.005
4945,0.005
5006,0.005
11188,0.995
6956,0.995
2967,0.005
11957,0.975103
8216,0.995
1229,0.005
9407,0.995
8445,0.995
5364,0.005
5378,0.995
5854,0.005
3530,0.995
4635,0.995
118,0.995
5037,0.005
2086,0.995
10154,0.005
4839,0.005
11539,0.995
1246,0.005
10079,0.005
11787,0.955348
1774,0.005
6671,0.995
9002,0.005
4908,0.995
4927,0.995
5314,0.995
10156,0.005
6464,0.995
11451,0.995
5085,0.005
1797,0.995
7748,0.995
68,0.005
5852,0.995
11401,0.005
11388,0.005
5414,0.995
5560,0.995
5061,0.995
8301,0.995
11557,0.005
3676,0.995
2153,0.005
6947,0.192911
1194,0.005
10856,0.005
10619,0.005
4254,0.005
10678,0.005
7845,0.995
3633,0.995
9647,0.995
4445,0.005
3032,0.995
3759,0.005
8955,0.005
9995,0.005
6685,0.995
10714,0.995
11333,0.995
9636,0.005
2370,0.005
9086,0.995
9713,0.995
10349,0.995
1598,0.005
4004,0.005
7574,0.995
2756,0.995
3987,0.005
7335,0.005
8268,0.005
7243,0.005
10839,0.005
133,0.005
1358,0.995
10312,0.005
8522,0.005
2488,0.005
839,0.995
10761,0.005
4049,0.995
10813,0.005
11456,0.005
6136,0.005
11542,0.995
10341,0.005
1192,0.005
7271,0.995
2005,0.995
3722,0.995
9680,0.995
9299,0.005
6550,0.005
8828,0.995
11652,0.005
1595,0.005
9459,0.005
3903,0.005
5857,0.005
3874,0.995
2138,0.966923
7984,0.005
3230,0.005
2394,0.005
8926,0.005
11316,0.995
5269,0.005
11030,0.995
5605,0.005
2040,0.995
3934,0.005
3825,0.005
4190,0.995
4308,0.005
12021,0.995
9255,0.995
8972,0.005
7866,0.005
9556,0.005
10174,0.005
1180,0.995
6274,0.005
10858,0.995
746,0.995
12201,0.005
8164,0.995
8499,0.005
7651,0.005
638,0.005
586,0.005
11295,0.005
4768,0.005
4502,0.995
359,0.005
4108,0.995
3839,0.005
5368,0.005
7043,0.995
8394,0.995
2048,0.005
3890,0.005
5418,0.951359
7151,0.005
11148,0.995
7233,0.005
5724,0.005
173,0.995
12037,0.995
9776,0.995
9794,0.005
3077,0.005
1339,0.005
7081,0.995
4378,0.995
203,0.995
9476,0.881957
10209,0.995
12222,0.995
11975,0.995
704,0.005
3156,0.995
3021,0.995
9928,0.005
5178,0.005
4814,0.995
710,0.995
4096,0.005
12165,0.995
3520,0.995
2630,0.005
6331,0.995
8501,0.005
323,0.005
9827,0.005
10109,0.005
6705,0.005
1126,0.005
778,0.005
11449,0.995
78,0.995
544,0.005
1913,0.005
11498,0.005
11152,0.995
4314,0.995
3618,0.005
3143,0.995
3472,0.005
7137,0.005
5117,0.995
11438,0.995
4605,0.005
5203,0.995
9466,0.005
8025,0.005
10016,0.005
7397,0.005
5958,0.995
8861,0.995
6982,0.995
11069,0.995
6374,0.005
11997,0.995
10140,0.995
3372,0.995
4398,0.005
10683,0.995
6246,0.995
1594,0.995
3885,0.005
9405,0.005
5318,0.995
2148,0.0100856
2358,0.995
9925,0.995
9746,0.005
6188,0.995
12351,0.005
4239,0.005
9679,0.995
7561,0.005
5194,0.995
7897,0.005
9564,0.005
994,0.005
8821,0.995
10321,0.995
4143,0.995
5637,0.005
12242,0.005
7577,0.995
8845,0.005
11987,0.995
2371,0.005
10111,0.005
719,0.995
11507,0.995
7497,0.005
1303,0.005
181,0.995
1279,0.995
98,0.995
6166,0.005
10875,0.995
10987,0.005
8834,0.005
1294,0.995
10073,0.976934
351,0.005
9217,0.995
3739,0.995
3925,0.995
10735,0.005
6155,0.995
6469,0.995
11155,0.995
1204,0.005
8976,0.995
8014,0.995
6633,0.005
11489,0.005
7310,0.005
9723,0.995
4934,0.005
1889,0.005
4901,0.995
45,0.005
6512,0.995
6409,0.995
4816,0.995
11450,0.005
11251,0.995
1243,0.005
2744,0.995
11954,0.995
10300,0.995
9626,0.005
7951,0.005
1837,0.995
2299,0.005
7975,0.995
11065,0.995
12148,0.005
5396,0.995
8567,0.005
9792,0.005
8343,0.995
12264,0.995
6979,0.005
10425,0.995
12046,0.995
779,0.995
11967,0.995
7463,0.995
10384,0.995
9521,0.995
7223,0.995
4718,0.995
7633,0.005
9130,0.005
10748,0.005
8760,0.005
11726,0.005
5669,0.005
10639,0.995
2460,0.005
1563,0.995
6326,0.005
658,0.995
7204,0.005
12467,0.005
10323,0.993258
4549,0.005
2782,0.005
10613,0.005
9427,0.995
8132,0.005
8434,0.995
4932,0.005
2119,0.995
2773,0.005
5395,0.995
4900,0.005
4474,0.005
744,0.995
4809,0.005
11517,0.005
3509,0.995
4309,0.995
8021,0.995
3922,0.0179819
6336,0.005
7042,0.005
8703,0.995
131,0.995
5957,0.995
10235,0.005
758,0.005
7263,0.005
9480,0.995
2444,0.995
2375,0.005
12155,0.956914
2607,0.005
9475,0.005
7752,0.995
8400,0.005
6926,0.995
12178,0.995
2447,0.995
4976,0.995
12086,0.995
7668,0.995
4870,0.995
12478,0.995
5434,0.995
11031,0.005
613,0.005
11370,0.995
8220,0.005
1266,0.005
7377,0.005
12235,0.995
5521,0.995
7643,0.995
11063,0.995
9029,0.005
10844,0.995
2602,0.995
8619,0.005
12381,0.995
5387,0.005
4213,0.005
4359,0.005
9220,0.005
9579,0.005
2154,0.995
8653,0.995
5880,0.995
8123,0.995
10917,0.005
536,0.995
7417,0.995
5043,0.005
50,0.005
10054,0.005
6901,0.995
1901,0.005
7623,0.995
9015,0.005
5651,0.995
11200,0.005
4864,0.005
5105,0.005
2676,0.005
7180,0.995
3416,0.995
12444,0.995
2920,0.005
3123,0.005
4636,0.995
691,0.995
12422,0.995
2733,0.005
8661,0.995
8689,0.005
9116,0.005
11653,0.005
7293,0.995
11805,0.995
4324,0.005
10074,0.005
7427,0.995
12098,0.995
10426,0.005
10704,0.005
10038,0.995
279,0.005
9982,0.995
8472,0.005
3132,0.005
8474,0.995
8679,0.005
7196,0.005
10020,0.005
4672,0.005
6562,0.005
1203,0.995
7678,0.995
7672,0.005
12295,0.005
4530,0.005
9620,0.005
6378,0.005
9142,0.005
10787,0.995
6255,0.995
10854,0.995
8763,0.005
7892,0.995
9997,0.995
6462,0.995
6823,0.995
4268,0.995
6308,0.005
10792,0.005
11208,0.995
5407,0.995
2576,0.005
1097,0.005
4083,0.995
9242,0.995
957,0.995
6299,0.005
9714,0.995
2126,0.995
3115,0.995
9395,0.005
1703,0.995
2176,0.995
7502,0.995
7124,0.005
4714,0.926803
5814,0.005
4931,0.995
6920,0.995
10089,0.005
4790,0.995
11049,0.005
7013,0.995
8721,0.995
1184,0.995
11614,0.005
11059,0.005
4616,0.995
9096,0.005
714,0.005
4103,0.995
7938,0.995
9457,0.005
5221,0.005
5226,0.995
10992,0.005
6795,0.005
3109,0.995
6819,0.995
10179,0.995
1411,0.995
7742,0.005
3619,0.150774
11798,0.005
11608,0.005
8263,0.995
9549,0.995
9141,0.005
6507,0.995
11550,0.995
6596,0.995
3071,0.005
11783,0.005
434,0.005
11649,0.995
9226,0.005
8977,0.995
391,0.005
7168,0.995
8947,0.995
5322,0.995
6280,0.995
5084,0.005
5529,0.005
6461,0.995
5380,0.995
9365,0.995
7758,0.995
1162,0.005
4311,0.005
9456,0.995
4317,0.995
8620,0.995
3279,0.995
6675,0.995
9051,0.995
5287,0.005
7819,0.005
9981,0.005
3531,0.005
8443,0.005
5196,0.005
360,0.005
3111,0.005
4973,0.995
11986,0.995
11884,0.005
12421,0.995
9608,0.995
4737,0.995
734,0.005
4645,0.005
11868,0.005
4738,0.995
7218,0.995
11001,0.995
11421,0.005
5171,0.995
10814,0.005
12085,0.005
2796,0.995
5570,0.995
2434,0.005
1791,0.995
4785,0.005
2015,0.995
143,0.995
11032,0.005
6933,0.005
395,0.995
660,0.005
750,0.995
2411,0.005
3024,0.995
4377,0.005
2678,0.995
9653,0.005
879,0.995
10593,0.995
3335,0.005
11227,0.995
5399,0.995
11413,0.005
6884,0.165236
151,0.995
3974,0.995
6385,0.995
10980,0.005
9067,0.995
10632,0.995
1025,0.005
7862,0.005
2406,0.995
4257,0.995
6582,0.995
12447,0.995
9381,0.995
6731,0.995
2056,0.995
6627,0.995
4218,0.995
4035,0.005
11219,0.005
97,0.995
11149,0.995
9248,0.995
5267,0.005
7690,0.005
548,0.995
9279,0.995
326,0.995
8298,0.005
9525,0.005
6019,0.995
5638,0.005
2136,0.995
8121,0.995
6014,0.005
9929,0.005
8081,0.005
1649,0.005
4852,0.995
8178,0.005
2338,0.005
6757,0.995
4441,0.005
8935,0.995
6208,0.995
6096,0.005
12294,0.995
1168,0.005
5769,0.005
9594,0.995
11271,0.005
1484,0.005
11184,0.005
12441,0.005
9304,0.995
9761,0.005
4032,0.995
952,0.005
4882,0.005
10724,0.995
5147,0.995
9911,0.995
792,0.995
12332,0.995
8646,0.995
2087,0.005
6032,0.005
11303,0.995
11554,0.995
1964,0.005
10618,0.005
7239,0.005
1398,0.005
11027,0.995
1014,0.995
2012,0.005
8317,0.005
1717,0.986358
9729,0.005
12356,0.005
9268,0.005
8092,0.995
9517,0.005
10024,0.995
6851,0.005
2872,0.005
5822,0.005
7327,0.995
6350,0.005
2566,0.995
6377,0.995
2107,0.995
4021,0.995
4189,0.005
950,0.995
5995,0.995
3010,0.005
6241,0.995
3886,0.005
2033,0.995
12013,0.995
741,0.005
1520,0.005
9114,0.005
2962,0.005
7513,0.005
761,0.995
7638,0.005
5498,0.005
2337,0.005
7402,0.005
10337,0.005
8887,0.005
9736,0.005
3672,0.005
11864,0.005
7522,0.005
10867,0.005
5290,0.005
11328,0.005
9762,0.005
5157,0.995
3575,0.005
8541,0.995
8634,0.995
441,0.005
8872,0.005
4453,0.005
4974,0.995
7258,0.005
903,0.995
1849,0.995
